Date,Tweet,processed_text,cleaned_text
2021-03-25 04:40:01+00:00,"ptn! mending ilkom unesa, unsoed, atau upnvj. sama alesannya. Makasihh",ptn mending ilkom unesa unsoed atau upnvj sama alesannya makasihh,ptn mending ilkom unesa unsoed atau upnvj sama alesannya makasihh
2021-03-25 03:00:03+00:00,ptn! ada yg dapet pusat utbk di unesa ngga tgl 17 sesi 2? lagi cari temen hehe,ptn dapet pusat utbk unesa ngga tgl 17 sesi 2 lagi cari temen hehe,ptn ada yg dapet pusat utbk di unesa ngga tgl  sesi  lagi cari temen hehe
2021-03-25 02:52:35+00:00,"yg unesa cepet bgt udah nyampe 18, unair masih di 14 kayaknya",unesa cepet banget udah nyampe 18 unair masih 14 kayaknya,yg unesa cepet bgt udah nyampe  unair masih di  kayaknya
2021-03-25 02:36:23+00:00,"sch! aku rencananya pil 1 kesmas unair, nah pil 2 nya enaknya gizi unej atau unesa ya? sama sama prodi baru tapi gizi unesa akred B, gizi unej akred C..tp kalo di unej, prodi gizinya ngga di jember, tp di Bondowoso.. bingung..",sch aku rencananya pil 1 kesmas unair nah pil 2 nya enaknya gizi unej atau unesa ya sama sama prodi baru tapi gizi unesa akred b gizi unej akred ctp kalo unej prodi gizinya ngga jember tapi bondowoso bingung,sch aku rencananya pil  kesmas unair nah pil  nya enaknya gizi unej atau unesa ya sama sama prodi baru tapi gizi unesa akred b gizi unej akred ctp kalo di unej prodi gizinya ngga di jember tp di bondowoso bingung
2021-03-25 02:35:14+00:00,paling deket sama unesa yang kampus lidah wetan. cuman belum rezeki aja masuk sana :' https://t.co/3RvL04sLAk,paling deket sama unesa kampus lidah wetan cuman belum rezeki saja masuk sana,paling deket sama unesa yang kampus lidah wetan cuman belum rezeki aja masuk sana  httpstcorvlslak
2021-03-25 02:00:01+00:00,"Ptn! mending mana guys aku bingung 
1. sasing ub, sasing uny
2. sasing uny, sasing unesa",ptn mending mana guys aku bingung 1 sasing ub sasing uny 2 sasing uny sasing unesa,"ptn mending mana guys aku bingung 
 sasing ub sasing uny
 sasing uny sasing unesa"
2021-03-25 01:35:00+00:00,Ptn! Ilmu komunikasi ub/unair/unesa yang keketannya lebih kecil (paling ga ketat) mana ya??,ptn ilmu komunikasi ubunairunesa keketannya lebih kecil paling ga ketat mana ya,ptn ilmu komunikasi ubunairunesa yang keketannya lebih kecil paling ga ketat mana ya
2021-03-25 00:55:01+00:00,Ptn! Ilmu komunikasi unair sama unesa ketat mana yaaa??,ptn ilmu komunikasi unair sama unesa ketat mana yaaa,ptn ilmu komunikasi unair sama unesa ketat mana yaaa
2021-03-25 00:45:01+00:00,"ptn! mau minta saran dong tmn² kalo 
A. pil 1 psikolog unesa
     pil 2 manajemen unesa

B. pil 1. psikolog unesa
     pil 2. psikolog unnes
aman yang mana ya:( https://t.co/Fy9uvBOfY8",ptn mau minta saran dong tmn² kalo a pil 1 psikolog unesa pil 2 manajemen unesa b pil 1 psikolog unesa pil 2 psikolog unnes aman mana ya,"ptn mau minta saran dong tmn² kalo 
a pil  psikolog unesa
     pil  manajemen unesa

b pil  psikolog unesa
     pil  psikolog unnes
aman yang mana ya httpstcofyuvbofy"
2021-03-25 00:45:00+00:00,"ptn!  yang mana gais? 
A
Psikologi ub
Sastra cina ub

B
Psikologi ub
Ilkom upn jatim

C
Psikologi ub
Psikologi unesa",ptn mana gais a psikologi ub sastra cina ub b psikologi ub ilkom upn jatim c psikologi ub psikologi unesa,"ptn  yang mana gais 
a
psikologi ub
sastra cina ub

b
psikologi ub
ilkom upn jatim

c
psikologi ub
psikologi unesa"
2021-03-25 00:30:01+00:00,"ptn! titipan
mending opsi yang mana ya?
pil 1 pend. adm perkantoran unesa
pil 2 pariwisata upn
atau
pil 1 ilmu perpus unair
pil 2 pariwisata upn",ptn titipan mending opsi mana ya pil 1 pend adm perkantoran unesa pil 2 pariwisata upn atau pil 1 ilmu perpus unair pil 2 pariwisata upn,"ptn titipan
mending opsi yang mana ya
pil  pend adm perkantoran unesa
pil  pariwisata upn
atau
pil  ilmu perpus unair
pil  pariwisata upn"
2021-03-25 00:15:02+00:00,ptn! yang baru daftar utbk dan milih pusat utbk di UNESA udah sampe hari dan sesi berapa?,ptn baru daftar utbk milih pusat utbk unesa udah sampe hari sesi berapa,ptn yang baru daftar utbk dan milih pusat utbk di unesa udah sampe hari dan sesi berapa
2021-03-25 00:05:01+00:00,ptn! Psikologi unesa sama psikologi udayana bagus mana??,ptn psikologi unesa sama psikologi udayana bagus mana,ptn psikologi unesa sama psikologi udayana bagus mana
2021-03-24 22:30:01+00:00,"ptn! yang kemarin lolos snm unesa, ada grupnya gak sih? bingung daftar ulangnya",ptn kemarin lolos snm unesa grupnya sih bingung daftar ulangnya,ptn yang kemarin lolos snm unesa ada grupnya gak sih bingung daftar ulangnya
2021-03-24 21:40:01+00:00,"ptn! guys minta pendapatnya dong, kalo misal sbm nanti pilihanku gini udah bener belum?
1. unnes - kimia
2. unesa - kimia

btw aku anak jatim, kira"" boleh ga ya lintas provinsi?🥺",ptn guys minta pendapatnya dong kalo misal sbm nanti pilihanku gini udah bener belum 1 unnes kimia 2 unesa kimia btw aku anak jatim kira boleh ga ya lintas provinsi🥺,"ptn guys minta pendapatnya dong kalo misal sbm nanti pilihanku gini udah bener belum
 unnes  kimia
 unesa  kimia

btw aku anak jatim kira boleh ga ya lintas provinsi🥺"
2021-03-24 21:20:00+00:00,"ptn!
pil 1 = psikologi unesa
pil 2 = sastra jepang unsoed

udah bener belum ya? terima kasih",ptn pil 1 psikologi unesa pil 2 sastra jepang unsoed udah bener belum ya terima kasih,"ptn
pil   psikologi unesa
pil   sastra jepang unsoed

udah bener belum ya terima kasih"
2021-03-24 21:19:21+00:00,"nesa! mutualan yuk, biar aku ga ketinggalan info² dr unesa. like aja ntar tak follow.",nesa mutualan yuk biar aku ga ketinggalan info² unesa like saja ntar tak follow,nesa mutualan yuk biar aku ga ketinggalan info² dr unesa like aja ntar tak follow
2021-03-24 20:09:19+00:00,"Pil 1. Matematika Unesa
Pil 2. Agribisnis UPNV Jatim

Mnurut kalian udh bener apa blm? Atau kebalik? sch!",pil 1 matematika unesa pil 2 agribisnis upnv jatim mnurut kalian udh bener apa belum atau kebalik sch,"pil  matematika unesa
pil  agribisnis upnv jatim

mnurut kalian udh bener apa blm atau kebalik sch"
2021-03-24 17:40:01+00:00,"Ptn! yang kemarin lolos snm unesa, ada grupnya gak sih? bingung daftar ulangnya",ptn kemarin lolos snm unesa grupnya sih bingung daftar ulangnya,ptn yang kemarin lolos snm unesa ada grupnya gak sih bingung daftar ulangnya
2021-03-24 17:34:33+00:00,"6th pcrn di sby cmn ke mangrove, hutan bambu, mie akhirat, pangsit cak gondrong, danau unesa, royal, kebun bibit, es mie telor, kenjeran, atlantis land, kodam, danau angsa, bakso jumbo bungkal, kebab sm roti maryam ampel. dah sisanya pacaran travelling nginep diluar kota semua https://t.co/p6eCOfzy8S",6th pcrn sby cmn mangrove hutan bambu mie akhirat pangsit cak gondrong danau unesa royal kebun bibit es mie telor kenjeran atlantis land kodam danau angsa bakso jumbo bungkal kebab sm roti maryam ampel dah sisanya pacaran travelling nginep diluar kota semua,th pcrn di sby cmn ke mangrove hutan bambu mie akhirat pangsit cak gondrong danau unesa royal kebun bibit es mie telor kenjeran atlantis land kodam danau angsa bakso jumbo bungkal kebab sm roti maryam ampel dah sisanya pacaran travelling nginep diluar kota semua httpstcopecofzys
2021-03-24 16:57:28+00:00,"sch! yang daftar utbk pusat di unesa/unair udah sampe tanggal berapa ya?

✄・・・
🤔 Trivia: Rumus modal akhir = modal awal + laba bersih - prive",sch daftar utbk pusat unesaunair udah sampe tanggal berapa ya ✄・・・ 🤔 trivia rumus modal akhir modal awal laba bersih prive,"sch yang daftar utbk pusat di unesaunair udah sampe tanggal berapa ya

✄・・・
🤔 trivia rumus modal akhir  modal awal  laba bersih  prive"
2021-03-24 16:40:00+00:00,"ptn! teman-teman untuk yg gayakin bgt sama nilai mending mana ya :(

1. unesa-psikologi
2. um-pgpaud

1. unesa-pgpaud
2. um-pgpaud

1. unesa-psi
2. uin mlg-psi",ptn temanteman gayakin banget sama nilai mending mana ya 1 unesapsikologi 2 umpgpaud 1 unesapgpaud 2 umpgpaud 1 unesapsi 2 uin mlgpsi,"ptn temanteman untuk yg gayakin bgt sama nilai mending mana ya 

 unesapsikologi
 umpgpaud

 unesapgpaud
 umpgpaud

 unesapsi
 uin mlgpsi"
2021-03-24 15:42:18+00:00,"Sambut UTBK-SBMPTN, Unesa Memastikan Kelayakan Lokasi Sesuai Prokes https://t.co/7Ritnd66ep",sambut utbksbmptn unesa memastikan kelayakan lokasi sesuai prokes,sambut utbksbmptn unesa memastikan kelayakan lokasi sesuai prokes httpstcoritndep
2021-03-24 15:35:03+00:00,"ptn! Titipan/
 dilihat dari segala aspek mending yg mana?

A
pil 1: akuntansi unair
pil 2: akuntansi unesa

B
pil 1: akuntansi unair
pil 2: akuntansi upn jatim",ptn titipan dilihat segala aspek mending mana a pil 1 akuntansi unair pil 2 akuntansi unesa b pil 1 akuntansi unair pil 2 akuntansi upn jatim,"ptn titipan
 dilihat dari segala aspek mending yg mana

a
pil  akuntansi unair
pil  akuntansi unesa

b
pil  akuntansi unair
pil  akuntansi upn jatim"
2021-03-24 15:30:01+00:00,"ptn! mending manaa
pilihan 1 Adm publik undip
pilihan 2 Adm negara ub
atau
pil 1 adm negara ub
pil 2 adm negara unesa",ptn mending manaa pilihan 1 adm publik undip pilihan 2 adm negara ub atau pil 1 adm negara ub pil 2 adm negara unesa,"ptn mending manaa
pilihan  adm publik undip
pilihan  adm negara ub
atau
pil  adm negara ub
pil  adm negara unesa"
2021-03-24 15:05:01+00:00,ptn! yg daftar di unesa udh tanggal berapa ya?,ptn daftar unesa udh tanggal berapa ya,ptn yg daftar di unesa udh tanggal berapa ya
2021-03-24 14:57:42+00:00,"Jelang UTBK-SBMPTN, Unesa Memastikan Kelayakan Lokasi Sesuai Prokes
https://t.co/Lhivt22tRl",jelang utbksbmptn unesa memastikan kelayakan lokasi sesuai prokes,"jelang utbksbmptn unesa memastikan kelayakan lokasi sesuai prokes
httpstcolhivttrl"
2021-03-24 14:41:47+00:00,"Doakan ya semoga aku lolos utbk 2021, aamiin🙂🙏🤲🏻 setelah ditolak Unesa jalur snm harus semangat dong🙂",doakan ya semoga aku lolos utbk 2021 aamiin🙂🙏🤲🏻 setelah ditolak unesa jalur snm harus semangat dong🙂,doakan ya semoga aku lolos utbk  aamiin🙂🙏🤲🏻 setelah ditolak unesa jalur snm harus semangat dong🙂
2021-03-24 13:44:03+00:00,"Jelang UTBK-SBMPTN, Unesa Memastikan Kelayakan Lokasi Sesuai Prokes https://t.co/I9DCX1P6q1",jelang utbksbmptn unesa memastikan kelayakan lokasi sesuai prokes,jelang utbksbmptn unesa memastikan kelayakan lokasi sesuai prokes httpstcoidcxpq
2021-03-24 13:11:34+00:00,"Dpt kabar ade sepupu lolos sendratasik unesa. Its mean aku gampang kalo nebeng"" pulang kampung 🙂👍.",dpt kabar ade sepupu lolos sendratasik unesa its mean aku gampang kalo nebeng pulang kampung 🙂👍,dpt kabar ade sepupu lolos sendratasik unesa its mean aku gampang kalo nebeng pulang kampung 🙂👍
2021-03-24 12:46:43+00:00,"UTBK : unesa ketintang, tgl 14 / sblm tgl 14. rep ya -rek.. mau cari barengan dn tanya² . suwonn",utbk unesa ketintang tgl 14 sblm tgl 14 rep ya rek mau cari barengan dn tanya² suwonn,utbk  unesa ketintang tgl   sblm tgl  rep ya rek mau cari barengan dn tanya²  suwonn
2021-03-24 12:35:03+00:00,Ptn! Utbk di unesa butuh test r4pid / sw4b buat persyaratannya ga? 😭😭,ptn utbk unesa butuh test r4pid sw4b buat persyaratannya ga 😭😭,ptn utbk di unesa butuh test rpid  swb buat persyaratannya ga 😭😭
2021-03-24 12:10:00+00:00,"ptn!
pil.1 hukum unej
pil.2 hukum unesa

ini dah bener belom?",ptn pil1 hukum unej pil2 hukum unesa dah bener belom,"ptn
pil hukum unej
pil hukum unesa

ini dah bener belom"
2021-03-24 12:05:02+00:00,ptn! pusat utbk unesa udah sampe tanggal dan gelombang berapa ya?,ptn pusat utbk unesa udah sampe tanggal gelombang berapa ya,ptn pusat utbk unesa udah sampe tanggal dan gelombang berapa ya
2021-03-24 10:53:52+00:00,"Lihat lengkapnya disini ya,
https://t.co/XfqGte8D3R https://t.co/prlK29qcnj",lihat lengkapnya disini ya,"lihat lengkapnya disini ya
httpstcoxfqgtedr httpstcoprlkqcnj"
2021-03-24 10:35:02+00:00,"ptn! A B atau C??
A. 1. Ilkom undip
    2. Ilkom unesa

B. 1. Ilkom undip
    2. Ilkom utm

C. 1. Ilkom unesa
     2. Ilkom utm",ptn a b atau c a 1 ilkom undip 2 ilkom unesa b 1 ilkom undip 2 ilkom utm c 1 ilkom unesa 2 ilkom utm,"ptn a b atau c
a  ilkom undip
     ilkom unesa

b  ilkom undip
     ilkom utm

c  ilkom unesa
      ilkom utm"
2021-03-24 10:30:03+00:00,"1. psi ub 2. psi unesa
atau 1. psi unnes 2. psi ub
tolong aku agak bingung antara dua itu harus yang mana. banyak pertimbangan jugaa terkait masalah biaya hidupnya disana nanti ptn!",1 psi ub 2 psi unesa atau 1 psi unnes 2 psi ub tolong aku agak bingung antara dua harus mana banyak pertimbangan jugaa terkait masalah biaya hidupnya disana nanti ptn," psi ub  psi unesa
atau  psi unnes  psi ub
tolong aku agak bingung antara dua itu harus yang mana banyak pertimbangan jugaa terkait masalah biaya hidupnya disana nanti ptn"
2021-03-24 09:49:59+00:00,"Sch!
* pil 1: um : pendidikan bio
   pil 2: um : bio

* pil 1 unesa: pendidikan bio
   pil 2 unesa: bio

menurut kalian yang atas atau bawah? terimakasih sebelumnya ✨",sch pil 1 um pendidikan bio pil 2 um bio pil 1 unesa pendidikan bio pil 2 unesa bio menurut kalian atas atau bawah terimakasih sebelumnya ✨,"sch
 pil  um  pendidikan bio
   pil  um  bio

 pil  unesa pendidikan bio
   pil  unesa bio

menurut kalian yang atas atau bawah terimakasih sebelumnya ✨"
2021-03-24 09:37:16+00:00,"sch! Ada yg tau penginapan murah dekat Unesa Ketintang? Buat utbk ya🙏

✄・・・
🤔 Trivia: Nexton adalah sebutan untuk organisme laut yang punya alat untuk bergerak.",sch tau penginapan murah dekat unesa ketintang buat utbk ya🙏 ✄・・・ 🤔 trivia nexton adalah sebutan organisme laut punya alat bergerak,"sch ada yg tau penginapan murah dekat unesa ketintang buat utbk ya🙏

✄・・・
🤔 trivia nexton adalah sebutan untuk organisme laut yang punya alat untuk bergerak"
2021-03-24 09:35:01+00:00,"ptn! guys buat dijadiin pilihan ke 2 lebih aman mana? pilihan 1 UNAIR Ilmu Adm Negara.

A. UNESA Ilmu Adm Negara
B. UNEJ Ilmu Adm Negara",ptn guys buat dijadiin pilihan 2 lebih aman mana pilihan 1 unair ilmu adm negara a unesa ilmu adm negara b unej ilmu adm negara,"ptn guys buat dijadiin pilihan ke  lebih aman mana pilihan  unair ilmu adm negara

a unesa ilmu adm negara
b unej ilmu adm negara"
2021-03-24 08:35:02+00:00,"PTN! Mending mana?
Pilihan 1:
-Psi Unnes
-BK universitas malang
 
Pilihan 2:
-Psi unesa
-PGSD UNS kebumen

Mending mana guys, aku gamau gapyear lagi😭 tkutnya uns gamau dinomor 2",ptn mending mana pilihan 1 psi unnes bk universitas malang pilihan 2 psi unesa pgsd uns kebumen mending mana guys aku gamau gapyear lagi😭 tkutnya uns gamau dinomor 2,"ptn mending mana
pilihan 
psi unnes
bk universitas malang
 
pilihan 
psi unesa
pgsd uns kebumen

mending mana guys aku gamau gapyear lagi😭 tkutnya uns gamau dinomor "
2021-03-24 08:30:00+00:00,"Ptn! Pil 1. Akuntansi UB
Pil 2. Akuntansi unesa
Pil 1. Akuntansi unesa
Pil 2. Akuntansi UB?",ptn pil 1 akuntansi ub pil 2 akuntansi unesa pil 1 akuntansi unesa pil 2 akuntansi ub,"ptn pil  akuntansi ub
pil  akuntansi unesa
pil  akuntansi unesa
pil  akuntansi ub"
2021-03-24 08:15:00+00:00,ptn! skor utbk pend.biologi unesa thn 2019 ada yg tau gak?,ptn skor utbk pendbiologi unesa thn 2019 tau,ptn skor utbk pendbiologi unesa thn  ada yg tau gak
2021-03-24 08:13:39+00:00,/stud ada yang daftar pusat utbk di unesa? Sekarang udah gelombang berapa ya?,stud daftar pusat utbk unesa sekarang udah gelombang berapa ya,stud ada yang daftar pusat utbk di unesa sekarang udah gelombang berapa ya
2021-03-24 08:05:00+00:00,"ptn! jadi aku ambil utbk pil 1 sama 2 hukum. pil 1, aku ambil diunsri, pil 2 enak di unesa apa uin jkt? saran dong",ptn jadi aku ambil utbk pil 1 sama 2 hukum pil 1 aku ambil diunsri pil 2 enak unesa apa uin jkt saran dong,ptn jadi aku ambil utbk pil  sama  hukum pil  aku ambil diunsri pil  enak di unesa apa uin jkt saran dong
2021-03-24 07:58:54+00:00,"Mimpi kuliah di unesa, keknya aku bakalan masuk sana deh 

/tkut tp ttp prcaya diri/",mimpi kuliah unesa keknya aku bakalan masuk sana deh tkut tapi ttp prcaya diri,"mimpi kuliah di unesa keknya aku bakalan masuk sana deh 

tkut tp ttp prcaya diri"
2021-03-24 07:50:00+00:00,ptn! ada yg udh daftar ulang di unesa ga?,ptn udh daftar ulang unesa ga,ptn ada yg udh daftar ulang di unesa ga
2021-03-24 06:57:38+00:00,Ada yang maba sasing unesa tidak?,maba sasing unesa,ada yang maba sasing unesa tidak
2021-03-24 06:52:44+00:00,"sch! yg kemaren lulus snm jurusan administrasi negara/psikologi unesa rata ratanya berapa kalo boleh tau?

✄・・・
🤔 Trivia: Indra penciumanmu berhenti bekerja ketika kamu tidur.",sch kemaren lulus snm jurusan administrasi negarapsikologi unesa rata ratanya berapa kalo boleh tau ✄・・・ 🤔 trivia indra penciumanmu berhenti bekerja ketika kamu tidur,"sch yg kemaren lulus snm jurusan administrasi negarapsikologi unesa rata ratanya berapa kalo boleh tau

✄・・・
🤔 trivia indra penciumanmu berhenti bekerja ketika kamu tidur"
2021-03-24 04:35:03+00:00,"ptn! pil 1 teknologi hasil perairan ipb
pil 2 teknologi hasil perikanan unair

pil 1 teknologi hasil perairan ipb
pil 2 gizi unesa

pil 1 teknologi hasil perikanan unair
pil 2 gizi unesa

mending mana ya? meskipun TO bukan patokan utama, nilai TO blm pernah nyampe 600, makasii",ptn pil 1 teknologi hasil perairan ipb pil 2 teknologi hasil perikanan unair pil 1 teknologi hasil perairan ipb pil 2 gizi unesa pil 1 teknologi hasil perikanan unair pil 2 gizi unesa mending mana ya meskipun to bukan patokan utama nilai to belum pernah nyampe 600 makasii,"ptn pil  teknologi hasil perairan ipb
pil  teknologi hasil perikanan unair

pil  teknologi hasil perairan ipb
pil  gizi unesa

pil  teknologi hasil perikanan unair
pil  gizi unesa

mending mana ya meskipun to bukan patokan utama nilai to blm pernah nyampe  makasii"
2021-03-24 04:25:34+00:00,"Silahkan bagi yang berminat mengikuti DAD IMM Educare &amp; Ganesha Unesa bisa langsung menghubungi cp yang tertera di pamflet. 

#DADIMM #IMMJaya #IMMUnesa #SatuKomandoSatuTujuan https://t.co/kInYqMgykT",silahkan bagi berminat mengikuti dad imm educare amp ganesha unesa bisa langsung menghubungi cp tertera pamflet dadimm immjaya immunesa satukomandosatutujuan,"silahkan bagi yang berminat mengikuti dad imm educare amp ganesha unesa bisa langsung menghubungi cp yang tertera di pamflet 

dadimm immjaya immunesa satukomandosatutujuan httpstcokinyqmgykt"
2021-03-24 03:08:36+00:00,"sch! utbk
pil. 1 akuakultur unair
pil. 2 pend. teknologi informasi unesa
aman kan ya? doain guys huhuhu",sch utbk pil 1 akuakultur unair pil 2 pend teknologi informasi unesa aman kan ya doain guys huhuhu,"sch utbk
pil  akuakultur unair
pil  pend teknologi informasi unesa
aman kan ya doain guys huhuhu"
2021-03-24 03:00:02+00:00,"ptn! ptn! utbk
pil. 1 akuakultur unair
pil. 2 pend. teknologi informasi unesa
sudah aman kan ya pilihannya? (titipan)",ptn ptn utbk pil 1 akuakultur unair pil 2 pend teknologi informasi unesa sudah aman kan ya pilihannya titipan,"ptn ptn utbk
pil  akuakultur unair
pil  pend teknologi informasi unesa
sudah aman kan ya pilihannya titipan"
2021-03-24 02:31:30+00:00,acu mu pindah ke unesa dulu,acu mu pindah unesa dulu,acu mu pindah ke unesa dulu
2021-03-24 02:10:01+00:00,"Ptn! minta saran dong

Pilihan 1 Psikologi UNAIR
Pilihan 2 Psikologi UNESA 

aman ngga? aku dah buntu banget. Kasih aku masukan yaaa",ptn minta saran dong pilihan 1 psikologi unair pilihan 2 psikologi unesa aman ngga aku dah buntu banget kasih aku masukan yaaa,"ptn minta saran dong

pilihan  psikologi unair
pilihan  psikologi unesa 

aman ngga aku dah buntu banget kasih aku masukan yaaa"
2021-03-24 02:03:17+00:00,"Niat hati pilih pusat di unesa biar dapet tgl 17, eh kelempar ke unusa, tanggalnya awal lagi😭",niat hati pilih pusat unesa biar dapet tgl 17 eh kelempar unusa tanggalnya awal lagi😭,niat hati pilih pusat di unesa biar dapet tgl  eh kelempar ke unusa tanggalnya awal lagi😭
2021-03-24 01:32:31+00:00,"Sch!

Pilihan buat sbm
Pil 1
Unair - Bahasa dan sastra Inggris
Pil 2
Unesa -Bahasa dan sastra Inggris

Udah bener belum sih? Atau salah ya? Aku takut banget 😭",sch pilihan buat sbm pil 1 unair bahasa sastra inggris pil 2 unesa bahasa sastra inggris udah bener belum sih atau salah ya aku takut banget 😭,"sch

pilihan buat sbm
pil 
unair  bahasa dan sastra inggris
pil 
unesa bahasa dan sastra inggris

udah bener belum sih atau salah ya aku takut banget 😭"
2021-03-24 01:00:20+00:00,"Yuk join grup sharing room,
https://t.co/x72pmDmkAQ https://t.co/hE7pZHQHIN",yuk join grup sharing room,"yuk join grup sharing room
httpstcoxpmdmkaq httpstcohepzhqhin"
2021-03-24 00:05:02+00:00,"ptn! utbk
pil. 1 akuakultur unair
pil. 2 pend. teknologi informasi unesa
aman kan ya? doain guys huhuhu",ptn utbk pil 1 akuakultur unair pil 2 pend teknologi informasi unesa aman kan ya doain guys huhuhu,"ptn utbk
pil  akuakultur unair
pil  pend teknologi informasi unesa
aman kan ya doain guys huhuhu"
2021-03-24 00:00:00+00:00,Ptn! info kost harian deket unesa dong,ptn info kost harian deket unesa dong,ptn info kost harian deket unesa dong
2021-03-23 23:35:02+00:00,"ptn! buat sbm, mending mtk murni unesa atau uin bandung? buat dijadiin pilihan kedua. mau sarannya aja dulu",ptn buat sbm mending mtk murni unesa atau uin bandung buat dijadiin pilihan kedua mau sarannya saja dulu,ptn buat sbm mending mtk murni unesa atau uin bandung buat dijadiin pilihan kedua mau sarannya aja dulu
2021-03-23 21:55:02+00:00,"ptn!

pil 1 komunikasi unair
pil 2 komunikasi unmul
atau
pil 1 komunikasi unesa
pil 2 komunikasi unmul

mnurut klian gmn? lbi mending yg mana? minta sarannya ya",ptn pil 1 komunikasi unair pil 2 komunikasi unmul atau pil 1 komunikasi unesa pil 2 komunikasi unmul mnurut klian bagaimana lbi mending mana minta sarannya ya,"ptn

pil  komunikasi unair
pil  komunikasi unmul
atau
pil  komunikasi unesa
pil  komunikasi unmul

mnurut klian gmn lbi mending yg mana minta sarannya ya"
2021-03-23 21:16:19+00:00,"sch! 
1. ilmu pemerintahan- UB
2. hukum- Unesa
berat gak kira2? thx

✄・・・
🤔 Trivia: Unta dapat bertahan hidup selama dua minggu di gurun tanpa makan.",sch 1 ilmu pemerintahan ub 2 hukum unesa berat kira2 thx ✄・・・ 🤔 trivia unta dapat bertahan hidup selama dua minggu gurun tanpa makan,"sch 
 ilmu pemerintahan ub
 hukum unesa
berat gak kira thx

✄・・・
🤔 trivia unta dapat bertahan hidup selama dua minggu di gurun tanpa makan"
2021-03-23 20:55:01+00:00,"PTN!
Ada yg pusat utbk di Unesa ? Udah sampai  hari ke brapa?",ptn pusat utbk unesa udah sampai hari brapa,"ptn
ada yg pusat utbk di unesa  udah sampai  hari ke brapa"
2021-03-23 20:35:00+00:00,ptn! disini ada yg lolos snm psikologi unesa ga? rep dongg,ptn disini lolos snm psikologi unesa ga rep dongg,ptn disini ada yg lolos snm psikologi unesa ga rep dongg
2021-03-23 19:35:02+00:00,"ptn! pendapat kalian, udh bener apa kebalik?
pil.1 psikologi unesa
pil.2 psikologi um",ptn pendapat kalian udh bener apa kebalik pil1 psikologi unesa pil2 psikologi um,"ptn pendapat kalian udh bener apa kebalik
pil psikologi unesa
pil psikologi um"
2021-03-23 18:55:01+00:00,"ptn! aku lg bingung milih prodii
😍sasing-unesa
      p.bhs jepang - unesa or 
🥰 bahasa &amp; kebuadayaan jepang - undip
p. bahasa jepang- unesa
(titipan)",ptn aku lg bingung milih prodii 😍sasingunesa pbhs jepang unesa or 🥰 bahasa amp kebuadayaan jepang undip p bahasa jepang unesa titipan,"ptn aku lg bingung milih prodii
😍sasingunesa
      pbhs jepang  unesa or 
🥰 bahasa amp kebuadayaan jepang  undip
p bahasa jepang unesa
titipan"
2021-03-23 18:44:36+00:00,"sch! yg pusat utbk nya di ub/unesa/unair harus rapid ato swab gitu ga?

✄・・・
🤔 Trivia: Rekaman suara Soekarno membacakan Teks Proklamasi yang biasa kita dengar direkam pada tahun 1951 di studio RRI",sch pusat utbk nya ubunesaunair harus rapid ato swab gitu ga ✄・・・ 🤔 trivia rekaman suara soekarno membacakan teks proklamasi biasa kita dengar direkam tahun 1951 studio rri,"sch yg pusat utbk nya di ubunesaunair harus rapid ato swab gitu ga

✄・・・
🤔 trivia rekaman suara soekarno membacakan teks proklamasi yang biasa kita dengar direkam pada tahun  di studio rri"
2021-03-23 18:41:18+00:00,"sch! Kalau sbm 
Pil. 1 : DKV ITS
pil. 2 : DKV UNESA 
Pas belom yaa? 🤧",sch kalau sbm pil 1 dkv its pil 2 dkv unesa pas belom yaa 🤧,"sch kalau sbm 
pil   dkv its
pil   dkv unesa 
pas belom yaa 🤧"
2021-03-23 18:35:00+00:00,Ptn! Utbk di unesa butuh test r4pid / sw4b buat persyaratannya ga?,ptn utbk unesa butuh test r4pid sw4b buat persyaratannya ga,ptn utbk di unesa butuh test rpid  swb buat persyaratannya ga
2021-03-23 18:20:00+00:00,"ptn!

A. Sastra Cina UGM - Sastra Cina UB
B. Sastra Cina UGM - Pendidikan Bahasa Mandarin Unesa
C. Sastra Cina UGM - Pendidikan Bahasa Mandarin Unnes

paling aman yang manaa?",ptn a sastra cina ugm sastra cina ub b sastra cina ugm pendidikan bahasa mandarin unesa c sastra cina ugm pendidikan bahasa mandarin unnes paling aman manaa,"ptn

a sastra cina ugm  sastra cina ub
b sastra cina ugm  pendidikan bahasa mandarin unesa
c sastra cina ugm  pendidikan bahasa mandarin unnes

paling aman yang manaa"
2021-03-23 17:24:52+00:00,Ya Allah liat base tiap kampus + menfess menfessnya jadi inget draft unesa di line........,ya allah liat base tiap kampus menfess menfessnya jadi inget draft unesa line,ya allah liat base tiap kampus  menfess menfessnya jadi inget draft unesa di line
2021-03-23 17:15:01+00:00,"PTN! mendingan mana ya? makasii&lt;3 btw aku smk bundir bgt ya wkwk
A.
fisika uny
teknik sipil unesa
B.
statistika unair
teknik sipil unsoed",ptn mendingan mana ya makasiilt3 btw aku smk bundir banget ya wkwk a fisika uny teknik sipil unesa b statistika unair teknik sipil unsoed,"ptn mendingan mana ya makasiilt btw aku smk bundir bgt ya wkwk
a
fisika uny
teknik sipil unesa
b
statistika unair
teknik sipil unsoed"
